Hour,Day_Type,Weather,Location,Local_Event,Demand_Score,Price_Multiplier
8,Weekday,Windy,Banjara Hills,1,7,1.69
10,Weekday,Windy,Dilsukhnagar,0,4,1.26
10,Weekend,Cloudy,Dilsukhnagar,0,7,1.47
15,Weekend,Sunny,Banjara Hills,1,7,1.55
1,Weekday,Rainy,Banjara Hills,0,7,1.67
9,Weekend,Rainy,Banjara Hills,0,10,2.25
4,Weekend,Rainy,Hitech City,1,9,2.44
4,Weekend,Windy,Banjara Hills,0,6,1.46
15,Weekend,Rainy,Dilsukhnagar,0,5,1.11
2,Weekend,Windy,Dilsukhnagar,0,1,0.97
7,Weekday,Windy,Kukatpally,0,3,1.36
0,Weekend,Rainy,Banjara Hills,1,9,2.48
3,Weekday,Rainy,Dilsukhnagar,0,5,1.26
11,Weekday,Rainy,Banjara Hills,0,8,1.44
18,Weekday,Sunny,Dilsukhnagar,0,1,0.94
19,Weekday,Windy,Dilsukhnagar,1,6,1.64
0,Weekday,Sunny,Banjara Hills,1,8,1.44
4,Weekday,Cloudy,Kukatpally,1,7,1.43
23,Weekend,Cloudy,Dilsukhnagar,1,5,1.32
18,Weekday,Rainy,Hitech City,1,10,2.31
6,Weekday,Rainy,Hitech City,1,11,2.13
17,Weekday,Cloudy,Madhapur,1,7,1.58
9,Weekday,Windy,Hitech City,0,6,1.78
11,Weekday,Sunny,Hitech City,1,8,1.57
13,Weekend,Cloudy,Hitech City,1,11,2.26
20,Weekend,Sunny,Banjara Hills,0,7,1.62
22,Weekend,Windy,Dilsukhnagar,0,4,1.3
23,Weekday,Rainy,Banjara Hills,0,5,1.3
12,Weekend,Windy,Hitech City,1,12,2.24
6,Weekend,Rainy,Banjara Hills,0,7,1.67
3,Weekend,Rainy,Hitech City,0,9,2.37
16,Weekend,Cloudy,Kukatpally,0,5,1.13
9,Weekday,Cloudy,Banjara Hills,0,5,1.11
23,Weekday,Windy,Madhapur,0,2,1.07
22,Weekday,Rainy,Banjara Hills,1,11,2.04
21,Weekend,Windy,Dilsukhnagar,0,5,1.39
17,Weekend,Sunny,Kukatpally,0,4,1.22
18,Weekday,Cloudy,Banjara Hills,0,3,1.13
8,Weekday,Windy,Madhapur,0,6,1.56
5,Weekend,Windy,Banjara Hills,1,6,1.72
15,Weekday,Cloudy,Madhapur,1,6,1.78
7,Weekend,Cloudy,Kukatpally,1,8,1.65
13,Weekend,Windy,Dilsukhnagar,1,10,1.91
8,Weekend,Cloudy,Hitech City,0,8,1.56
4,Weekend,Sunny,Kukatpally,0,4,1.2
17,Weekend,Sunny,Banjara Hills,0,6,1.71
14,Weekend,Windy,Banjara Hills,0,8,1.68
19,Weekend,Rainy,Madhapur,1,12,1.85
18,Weekday,Cloudy,Kukatpally,1,4,1.16
6,Weekend,Windy,Kukatpally,0,3,1.37
15,Weekend,Rainy,Madhapur,0,7,1.68
1,Weekend,Sunny,Banjara Hills,0,4,1.13
14,Weekday,Rainy,Banjara Hills,1,12,2.29
18,Weekend,Cloudy,Hitech City,1,10,2.08
23,Weekend,Sunny,Kukatpally,0,4,1.29
21,Weekday,Windy,Banjara Hills,0,5,1.12
4,Weekday,Sunny,Hitech City,1,7,1.45
8,Weekday,Rainy,Banjara Hills,1,13,2.27
12,Weekday,Rainy,Dilsukhnagar,1,12,2.31
20,Weekday,Rainy,Kukatpally,0,8,1.66
8,Weekend,Windy,Dilsukhnagar,0,3,1.27
11,Weekend,Cloudy,Dilsukhnagar,0,2,1.07
4,Weekend,Cloudy,Hitech City,0,6,1.42
20,Weekday,Sunny,Hitech City,1,10,2.07
15,Weekend,Sunny,Dilsukhnagar,0,2,1.09
23,Weekday,Cloudy,Madhapur,0,2,0.96
8,Weekday,Sunny,Madhapur,1,9,2.43
10,Weekday,Rainy,Madhapur,0,6,1.51
20,Weekday,Windy,Madhapur,1,9,2.05
1,Weekday,Sunny,Dilsukhnagar,0,0,1.08
16,Weekend,Windy,Madhapur,1,5,1.25
14,Weekend,Sunny,Hitech City,0,7,1.76
21,Weekday,Windy,Dilsukhnagar,0,6,1.68
13,Weekday,Sunny,Madhapur,1,10,2.49
16,Weekend,Sunny,Hitech City,1,9,2.11
18,Weekday,Rainy,Banjara Hills,1,8,1.59
1,Weekend,Sunny,Madhapur,0,4,1.16
11,Weekday,Cloudy,Kukatpally,1,7,1.68
17,Weekend,Rainy,Madhapur,0,6,1.63
18,Weekday,Cloudy,Banjara Hills,1,9,2.26
3,Weekend,Windy,Madhapur,0,2,1.04
17,Weekend,Windy,Kukatpally,1,5,1.1
6,Weekday,Rainy,Dilsukhnagar,1,7,1.46
14,Weekday,Windy,Kukatpally,1,7,1.5
2,Weekend,Sunny,Banjara Hills,1,7,1.75
11,Weekend,Windy,Hitech City,0,3,1.34
14,Weekday,Sunny,Dilsukhnagar,1,7,1.75
0,Weekend,Rainy,Dilsukhnagar,0,7,1.72
15,Weekend,Sunny,Hitech City,1,7,1.53
22,Weekend,Windy,Banjara Hills,0,3,1.1
2,Weekday,Sunny,Hitech City,0,4,1.14
9,Weekend,Windy,Banjara Hills,0,7,1.7
15,Weekend,Windy,Hitech City,1,6,1.67
18,Weekend,Sunny,Kukatpally,1,7,1.54
12,Weekend,Windy,Kukatpally,1,7,1.64
23,Weekend,Rainy,Banjara Hills,1,11,1.81
19,Weekend,Rainy,Banjara Hills,1,13,2.49
12,Weekend,Rainy,Kukatpally,0,8,1.45
2,Weekday,Cloudy,Banjara Hills,0,6,1.41
22,Weekend,Windy,Banjara Hills,1,6,1.7
10,Weekend,Sunny,Hitech City,1,8,1.7
3,Weekday,Sunny,Kukatpally,0,3,1.1
16,Weekday,Rainy,Kukatpally,1,7,1.67
14,Weekend,Windy,Dilsukhnagar,0,5,1.2
16,Weekday,Cloudy,Kukatpally,0,2,0.92
18,Weekend,Windy,Dilsukhnagar,0,3,1.22
22,Weekend,Windy,Madhapur,0,3,1.11
6,Weekday,Windy,Banjara Hills,1,8,1.55
16,Weekday,Cloudy,Kukatpally,1,6,1.74
18,Weekday,Windy,Banjara Hills,1,5,1.11
1,Weekday,Sunny,Dilsukhnagar,1,3,1.13
21,Weekend,Sunny,Madhapur,0,5,1.27
10,Weekend,Rainy,Banjara Hills,1,11,2.08
20,Weekday,Sunny,Banjara Hills,0,7,1.76
20,Weekday,Windy,Dilsukhnagar,0,3,1.13
1,Weekday,Sunny,Dilsukhnagar,0,1,0.91
14,Weekday,Sunny,Madhapur,0,5,1.26
7,Weekend,Cloudy,Hitech City,1,8,1.65
1,Weekday,Sunny,Madhapur,0,4,1.23
2,Weekday,Windy,Kukatpally,0,0,1.0
2,Weekday,Rainy,Kukatpally,0,5,1.36
18,Weekend,Windy,Madhapur,1,5,1.36
22,Weekday,Sunny,Hitech City,0,4,1.3
6,Weekday,Sunny,Dilsukhnagar,1,6,1.77
19,Weekend,Cloudy,Banjara Hills,0,7,1.7
4,Weekend,Rainy,Kukatpally,1,9,2.25
23,Weekday,Windy,Kukatpally,1,6,1.68
3,Weekend,Windy,Kukatpally,0,2,0.98
7,Weekend,Cloudy,Hitech City,0,7,1.75
20,Weekday,Windy,Kukatpally,0,4,1.16
13,Weekend,Windy,Dilsukhnagar,0,5,1.23
12,Weekday,Windy,Madhapur,0,5,1.27
20,Weekday,Windy,Madhapur,0,6,1.63
3,Weekday,Cloudy,Madhapur,1,8,1.59
13,Weekend,Windy,Kukatpally,1,7,1.62
6,Weekend,Sunny,Madhapur,0,2,1.08
9,Weekday,Windy,Hitech City,1,9,2.14
18,Weekday,Sunny,Banjara Hills,1,8,1.54
2,Weekend,Sunny,Hitech City,1,9,1.83
20,Weekend,Sunny,Hitech City,0,8,1.51
22,Weekday,Windy,Dilsukhnagar,1,5,1.29
1,Weekday,Sunny,Banjara Hills,0,2,0.92
23,Weekday,Cloudy,Hitech City,0,6,1.73
1,Weekend,Cloudy,Banjara Hills,0,7,1.66
19,Weekend,Rainy,Banjara Hills,0,10,2.4
13,Weekday,Sunny,Dilsukhnagar,0,6,1.47
1,Weekday,Windy,Banjara Hills,0,3,1.34
5,Weekend,Windy,Banjara Hills,1,9,2.05
15,Weekend,Sunny,Madhapur,1,5,1.34
8,Weekend,Windy,Dilsukhnagar,1,9,2.27
15,Weekend,Sunny,Kukatpally,1,5,1.21
9,Weekend,Cloudy,Banjara Hills,1,11,2.31
8,Weekend,Windy,Dilsukhnagar,1,8,1.77
16,Weekday,Cloudy,Dilsukhnagar,0,3,1.27
7,Weekend,Windy,Banjara Hills,1,9,1.95
12,Weekend,Cloudy,Banjara Hills,0,7,1.74
14,Weekend,Cloudy,Dilsukhnagar,1,8,1.77
19,Weekend,Rainy,Banjara Hills,1,13,2.26
20,Weekend,Cloudy,Banjara Hills,1,12,2.41
1,Weekend,Sunny,Madhapur,1,5,1.21
23,Weekday,Rainy,Dilsukhnagar,1,9,2.12
23,Weekday,Sunny,Kukatpally,0,2,0.93
19,Weekday,Sunny,Kukatpally,1,7,1.77
15,Weekday,Cloudy,Madhapur,1,5,1.17
0,Weekday,Windy,Banjara Hills,1,7,1.44
1,Weekday,Sunny,Madhapur,1,4,1.3
17,Weekday,Cloudy,Banjara Hills,1,7,1.75
4,Weekend,Cloudy,Banjara Hills,0,7,1.65
10,Weekday,Sunny,Hitech City,0,5,1.17
11,Weekday,Cloudy,Banjara Hills,1,8,1.47
14,Weekend,Rainy,Dilsukhnagar,1,13,2.43
21,Weekend,Sunny,Hitech City,1,12,1.96
6,Weekend,Cloudy,Madhapur,1,6,1.5
13,Weekday,Sunny,Dilsukhnagar,0,5,1.13
15,Weekend,Cloudy,Madhapur,1,7,1.68
22,Weekday,Windy,Banjara Hills,1,6,1.62
3,Weekend,Windy,Banjara Hills,0,6,1.5
3,Weekday,Sunny,Madhapur,1,6,1.79
23,Weekday,Windy,Madhapur,0,2,1.05
0,Weekend,Sunny,Dilsukhnagar,1,7,1.46
18,Weekday,Windy,Dilsukhnagar,0,0,1.02
13,Weekday,Sunny,Banjara Hills,1,8,1.57
15,Weekday,Cloudy,Madhapur,0,4,1.32
18,Weekday,Rainy,Kukatpally,1,7,1.67
3,Weekday,Rainy,Madhapur,0,4,1.19
11,Weekday,Cloudy,Banjara Hills,0,4,1.21
7,Weekend,Cloudy,Madhapur,0,4,1.27
23,Weekday,Sunny,Banjara Hills,1,6,1.59
11,Weekend,Windy,Kukatpally,0,1,0.92
10,Weekend,Sunny,Madhapur,1,8,1.76
16,Weekday,Cloudy,Banjara Hills,1,8,1.49
2,Weekday,Rainy,Dilsukhnagar,1,9,1.88
20,Weekday,Cloudy,Hitech City,1,10,2.28
3,Weekend,Rainy,Kukatpally,1,7,1.76
6,Weekday,Sunny,Kukatpally,0,0,1.05
23,Weekend,Rainy,Dilsukhnagar,0,5,1.13
17,Weekday,Windy,Dilsukhnagar,0,2,0.99
21,Weekend,Windy,Kukatpally,0,4,1.21
18,Weekend,Windy,Hitech City,1,8,1.54
19,Weekday,Cloudy,Banjara Hills,0,8,1.51
1,Weekday,Rainy,Hitech City,0,8,1.7
16,Weekday,Windy,Dilsukhnagar,0,1,1.05
9,Weekend,Sunny,Banjara Hills,1,11,2.12
12,Weekday,Rainy,Hitech City,1,11,2.22
23,Weekday,Cloudy,Kukatpally,1,6,1.52
2,Weekday,Rainy,Kukatpally,0,3,1.12
7,Weekday,Windy,Banjara Hills,0,2,1.07
10,Weekday,Rainy,Banjara Hills,1,13,1.84
17,Weekend,Rainy,Banjara Hills,0,6,1.49
21,Weekday,Cloudy,Banjara Hills,0,6,1.71
23,Weekday,Sunny,Kukatpally,0,3,1.17
0,Weekday,Sunny,Kukatpally,0,3,1.28
14,Weekend,Windy,Kukatpally,1,8,1.42
0,Weekend,Rainy,Hitech City,1,9,2.35
15,Weekday,Windy,Hitech City,1,6,1.51
11,Weekday,Cloudy,Hitech City,0,4,1.24
16,Weekend,Sunny,Hitech City,0,5,1.34
9,Weekend,Cloudy,Madhapur,1,11,1.9
12,Weekend,Cloudy,Kukatpally,0,6,1.58
15,Weekday,Rainy,Kukatpally,1,6,1.68
21,Weekend,Rainy,Kukatpally,0,9,2.08
4,Weekend,Windy,Kukatpally,0,1,0.97
15,Weekday,Windy,Hitech City,0,5,1.32
1,Weekday,Rainy,Banjara Hills,1,11,2.47
9,Weekend,Windy,Kukatpally,0,6,1.57
23,Weekday,Sunny,Madhapur,0,1,1.06
13,Weekday,Cloudy,Banjara Hills,0,8,1.47
16,Weekday,Sunny,Dilsukhnagar,1,6,1.48
13,Weekend,Windy,Hitech City,1,12,2.02
17,Weekend,Windy,Hitech City,0,6,1.62
7,Weekday,Sunny,Madhapur,0,4,1.3
20,Weekday,Windy,Banjara Hills,0,7,1.63
5,Weekday,Sunny,Banjara Hills,1,5,1.21
19,Weekday,Cloudy,Hitech City,0,8,1.42
23,Weekday,Sunny,Hitech City,1,6,1.45
5,Weekend,Windy,Hitech City,0,3,1.13
3,Weekend,Windy,Hitech City,1,8,1.67
16,Weekend,Windy,Madhapur,1,5,1.19
4,Weekday,Windy,Hitech City,0,4,1.26
13,Weekend,Windy,Madhapur,0,5,1.4
0,Weekend,Sunny,Kukatpally,0,3,1.22
7,Weekday,Windy,Banjara Hills,0,3,1.28
11,Weekend,Windy,Banjara Hills,1,6,1.57
9,Weekend,Rainy,Kukatpally,0,6,1.63
6,Weekday,Windy,Dilsukhnagar,0,0,0.92
6,Weekday,Windy,Hitech City,1,8,1.54
21,Weekday,Sunny,Kukatpally,0,4,1.23
3,Weekday,Sunny,Kukatpally,1,5,1.27
1,Weekend,Sunny,Banjara Hills,1,7,1.64
23,Weekend,Cloudy,Dilsukhnagar,1,6,1.54
13,Weekday,Sunny,Banjara Hills,1,10,2.5
6,Weekday,Rainy,Madhapur,1,7,1.58
8,Weekday,Rainy,Madhapur,0,8,1.73
13,Weekday,Sunny,Banjara Hills,0,8,1.72
3,Weekend,Rainy,Dilsukhnagar,1,9,1.98
6,Weekend,Cloudy,Banjara Hills,0,6,1.56
1,Weekday,Sunny,Kukatpally,1,5,1.33
19,Weekday,Windy,Madhapur,1,10,1.89
8,Weekday,Rainy,Hitech City,1,13,2.25
6,Weekend,Sunny,Kukatpally,1,4,1.12
6,Weekday,Windy,Banjara Hills,1,8,1.41
22,Weekday,Sunny,Kukatpally,0,2,1.09
22,Weekday,Cloudy,Banjara Hills,0,4,1.32
8,Weekday,Rainy,Hitech City,1,11,1.93
7,Weekend,Cloudy,Madhapur,0,3,1.37
3,Weekend,Cloudy,Madhapur,0,5,1.33
17,Weekend,Rainy,Hitech City,0,8,1.5
11,Weekday,Cloudy,Kukatpally,1,6,1.68
2,Weekday,Windy,Hitech City,1,8,1.8
0,Weekend,Sunny,Madhapur,1,7,1.48
17,Weekday,Rainy,Kukatpally,0,5,1.19
20,Weekday,Cloudy,Madhapur,0,5,1.25
5,Weekend,Sunny,Hitech City,0,4,1.2
10,Weekend,Rainy,Dilsukhnagar,0,6,1.65
5,Weekday,Windy,Kukatpally,1,6,1.63
13,Weekday,Rainy,Dilsukhnagar,1,10,1.96
12,Weekday,Cloudy,Hitech City,0,7,1.64
0,Weekday,Cloudy,Banjara Hills,1,7,1.52
12,Weekend,Rainy,Dilsukhnagar,0,9,2.09
6,Weekend,Rainy,Banjara Hills,1,10,2.13
3,Weekend,Windy,Dilsukhnagar,1,4,1.25
11,Weekend,Rainy,Madhapur,0,6,1.55
19,Weekday,Cloudy,Madhapur,0,8,1.51
10,Weekday,Cloudy,Banjara Hills,1,10,2.42
15,Weekday,Rainy,Dilsukhnagar,1,9,2.0
6,Weekend,Sunny,Kukatpally,1,6,1.42
14,Weekday,Rainy,Hitech City,0,10,1.99
17,Weekend,Rainy,Madhapur,1,11,2.27
16,Weekend,Windy,Kukatpally,1,7,1.41
22,Weekday,Windy,Hitech City,1,5,1.13
8,Weekend,Sunny,Hitech City,0,6,1.72
8,Weekend,Sunny,Madhapur,1,10,2.38
13,Weekend,Cloudy,Hitech City,1,10,2.18
16,Weekend,Sunny,Hitech City,1,9,2.26
8,Weekday,Rainy,Madhapur,0,8,1.64
20,Weekend,Cloudy,Hitech City,1,12,2.33
0,Weekend,Windy,Kukatpally,0,4,1.2
1,Weekday,Cloudy,Banjara Hills,1,6,1.59
22,Weekday,Cloudy,Kukatpally,0,3,1.39
4,Weekend,Sunny,Banjara Hills,1,9,2.1
5,Weekend,Cloudy,Dilsukhnagar,0,5,1.33
7,Weekend,Rainy,Kukatpally,0,7,1.48
16,Weekend,Rainy,Hitech City,0,6,1.71
4,Weekend,Windy,Dilsukhnagar,1,4,1.39
19,Weekday,Sunny,Madhapur,1,8,1.76
22,Weekend,Windy,Madhapur,1,8,1.42
6,Weekend,Cloudy,Kukatpally,0,2,1.09
23,Weekend,Rainy,Madhapur,1,10,1.95
19,Weekend,Windy,Dilsukhnagar,1,8,1.49
17,Weekday,Rainy,Banjara Hills,0,7,1.58
13,Weekday,Windy,Hitech City,1,9,2.39
14,Weekend,Cloudy,Madhapur,1,12,2.42
5,Weekend,Rainy,Kukatpally,0,7,1.58
10,Weekday,Windy,Kukatpally,1,8,1.79
11,Weekend,Cloudy,Banjara Hills,1,9,1.9
11,Weekday,Windy,Kukatpally,1,3,1.39
7,Weekend,Windy,Kukatpally,1,7,1.51
8,Weekday,Sunny,Kukatpally,1,8,1.54
9,Weekend,Cloudy,Banjara Hills,1,9,1.85
15,Weekday,Rainy,Hitech City,0,5,1.29
1,Weekend,Sunny,Kukatpally,1,7,1.54
16,Weekday,Rainy,Madhapur,1,9,1.97
10,Weekend,Cloudy,Banjara Hills,1,10,2.44
21,Weekday,Windy,Kukatpally,0,3,1.36
1,Weekend,Windy,Hitech City,0,3,1.12
7,Weekend,Cloudy,Kukatpally,0,2,1.02
19,Weekend,Cloudy,Hitech City,0,7,1.67
10,Weekday,Windy,Madhapur,1,9,1.85
23,Weekend,Windy,Kukatpally,1,4,1.25
20,Weekend,Windy,Hitech City,1,12,2.31
13,Weekend,Windy,Dilsukhnagar,0,4,1.32
22,Weekday,Cloudy,Kukatpally,1,6,1.41
20,Weekday,Cloudy,Banjara Hills,0,7,1.4
5,Weekday,Windy,Kukatpally,1,3,1.19
15,Weekday,Windy,Banjara Hills,0,2,0.95
11,Weekday,Rainy,Hitech City,1,11,1.82
15,Weekend,Windy,Banjara Hills,0,3,1.18
23,Weekend,Rainy,Madhapur,1,10,2.41
4,Weekday,Rainy,Madhapur,1,9,1.87
23,Weekday,Rainy,Dilsukhnagar,1,7,1.74
2,Weekend,Windy,Madhapur,1,8,1.52
6,Weekday,Rainy,Madhapur,0,5,1.1
11,Weekend,Rainy,Madhapur,1,10,2.17
2,Weekend,Rainy,Dilsukhnagar,1,8,1.68
15,Weekend,Cloudy,Dilsukhnagar,0,4,1.31
21,Weekday,Rainy,Dilsukhnagar,1,11,2.05
16,Weekday,Windy,Kukatpally,1,4,1.16
6,Weekday,Rainy,Madhapur,0,4,1.32
6,Weekday,Cloudy,Kukatpally,0,3,1.14
19,Weekday,Cloudy,Banjara Hills,0,8,1.63
23,Weekday,Sunny,Dilsukhnagar,0,1,0.91
10,Weekday,Windy,Banjara Hills,1,7,1.8
9,Weekend,Sunny,Banjara Hills,0,5,1.2
20,Weekend,Cloudy,Banjara Hills,0,7,1.53
1,Weekday,Sunny,Madhapur,1,4,1.23
17,Weekday,Sunny,Hitech City,1,7,1.65
9,Weekend,Cloudy,Kukatpally,1,10,1.97
9,Weekend,Cloudy,Hitech City,0,6,1.46
19,Weekend,Cloudy,Banjara Hills,0,10,2.01
2,Weekday,Sunny,Kukatpally,0,3,1.39
12,Weekday,Sunny,Hitech City,0,6,1.67
4,Weekday,Windy,Dilsukhnagar,0,3,1.35
4,Weekday,Sunny,Kukatpally,1,6,1.47
12,Weekend,Rainy,Hitech City,0,11,2.15
22,Weekday,Sunny,Hitech City,1,6,1.46
20,Weekend,Windy,Banjara Hills,0,9,1.83
6,Weekday,Rainy,Hitech City,0,8,1.77
8,Weekend,Windy,Banjara Hills,1,9,2.19
3,Weekday,Cloudy,Hitech City,1,8,1.47
22,Weekday,Cloudy,Dilsukhnagar,0,2,1.08
16,Weekend,Sunny,Kukatpally,0,3,1.27
5,Weekday,Cloudy,Hitech City,1,8,1.74
15,Weekend,Windy,Kukatpally,1,4,1.32
0,Weekend,Sunny,Dilsukhnagar,1,7,1.56
22,Weekend,Rainy,Hitech City,0,9,2.03
11,Weekend,Rainy,Banjara Hills,1,12,2.31
12,Weekend,Windy,Dilsukhnagar,0,4,1.16
21,Weekday,Windy,Banjara Hills,0,5,1.37
3,Weekday,Windy,Hitech City,1,8,1.73
8,Weekend,Sunny,Dilsukhnagar,0,4,1.25
6,Weekend,Sunny,Madhapur,1,6,1.62
22,Weekend,Cloudy,Hitech City,0,6,1.58
18,Weekday,Cloudy,Banjara Hills,1,9,1.89
7,Weekend,Sunny,Kukatpally,1,5,1.29
18,Weekend,Rainy,Banjara Hills,1,12,1.81
17,Weekend,Windy,Dilsukhnagar,1,6,1.55
21,Weekday,Rainy,Madhapur,0,8,1.61
5,Weekday,Sunny,Dilsukhnagar,0,1,0.95
6,Weekday,Windy,Dilsukhnagar,1,6,1.61
9,Weekend,Windy,Kukatpally,1,6,1.64
12,Weekend,Cloudy,Dilsukhnagar,0,8,1.79
23,Weekend,Cloudy,Dilsukhnagar,1,7,1.46
7,Weekend,Rainy,Hitech City,1,11,2.43
21,Weekend,Rainy,Dilsukhnagar,1,12,2.18
14,Weekend,Sunny,Hitech City,1,12,2.28
5,Weekend,Windy,Madhapur,0,2,1.06
19,Weekend,Windy,Madhapur,1,9,1.99
13,Weekend,Cloudy,Hitech City,1,13,2.02
3,Weekend,Windy,Dilsukhnagar,1,5,1.38
0,Weekday,Rainy,Madhapur,0,4,1.35
12,Weekday,Sunny,Hitech City,1,11,2.26
4,Weekday,Cloudy,Banjara Hills,0,5,1.33
23,Weekday,Cloudy,Dilsukhnagar,0,4,1.21
17,Weekday,Cloudy,Kukatpally,0,1,1.06
16,Weekday,Cloudy,Hitech City,0,4,1.37
17,Weekday,Sunny,Madhapur,0,4,1.32
11,Weekend,Windy,Kukatpally,0,3,1.2
8,Weekend,Sunny,Madhapur,0,5,1.37
1,Weekend,Windy,Madhapur,1,6,1.6
1,Weekend,Rainy,Kukatpally,1,7,1.44
22,Weekday,Cloudy,Kukatpally,1,5,1.34
11,Weekday,Rainy,Hitech City,1,10,2.31
20,Weekday,Rainy,Hitech City,1,14,2.04
10,Weekday,Sunny,Banjara Hills,1,8,1.57
6,Weekend,Windy,Kukatpally,1,6,1.7
0,Weekend,Sunny,Kukatpally,1,4,1.3
18,Weekday,Sunny,Kukatpally,1,5,1.21
4,Weekend,Cloudy,Hitech City,1,8,1.54
21,Weekday,Windy,Madhapur,0,5,1.26
20,Weekend,Windy,Madhapur,1,11,2.1
12,Weekend,Sunny,Kukatpally,0,6,1.53
23,Weekend,Rainy,Madhapur,0,8,1.61
21,Weekend,Sunny,Madhapur,1,9,2.47
23,Weekday,Cloudy,Dilsukhnagar,0,4,1.22
22,Weekday,Cloudy,Hitech City,1,7,1.54
14,Weekend,Sunny,Hitech City,0,6,1.45
10,Weekend,Windy,Kukatpally,0,5,1.28
8,Weekday,Sunny,Madhapur,1,7,1.47
11,Weekend,Cloudy,Kukatpally,1,5,1.17
8,Weekend,Cloudy,Hitech City,1,11,2.41
11,Weekend,Rainy,Dilsukhnagar,1,8,1.5
4,Weekend,Cloudy,Madhapur,0,5,1.25
19,Weekend,Windy,Madhapur,0,8,1.56
4,Weekend,Sunny,Banjara Hills,1,7,1.5
23,Weekend,Windy,Hitech City,1,6,1.59
8,Weekend,Windy,Hitech City,1,11,2.27
15,Weekday,Cloudy,Hitech City,1,8,1.63
1,Weekday,Windy,Madhapur,1,7,1.41
14,Weekday,Rainy,Dilsukhnagar,1,9,1.81
14,Weekend,Sunny,Hitech City,0,9,2.32
12,Weekend,Cloudy,Dilsukhnagar,0,8,1.62
22,Weekday,Cloudy,Madhapur,0,5,1.37
4,Weekday,Cloudy,Dilsukhnagar,0,4,1.23
21,Weekday,Cloudy,Banjara Hills,1,12,2.5
11,Weekend,Windy,Hitech City,1,6,1.58
4,Weekday,Cloudy,Hitech City,0,4,1.34
3,Weekday,Sunny,Hitech City,1,6,1.42
14,Weekend,Rainy,Kukatpally,1,11,2.1
21,Weekday,Cloudy,Kukatpally,1,10,2.34
2,Weekend,Sunny,Banjara Hills,0,3,1.37
21,Weekday,Cloudy,Kukatpally,1,8,1.56
0,Weekday,Cloudy,Banjara Hills,1,7,1.76
15,Weekend,Sunny,Banjara Hills,1,9,2.46
3,Weekday,Rainy,Banjara Hills,0,6,1.43
20,Weekday,Cloudy,Banjara Hills,1,9,2.45
18,Weekend,Rainy,Madhapur,1,11,2.48
10,Weekend,Cloudy,Madhapur,1,10,2.29
5,Weekend,Cloudy,Madhapur,1,6,1.44
3,Weekend,Sunny,Banjara Hills,1,9,1.93
0,Weekend,Rainy,Hitech City,0,6,1.68
6,Weekend,Windy,Dilsukhnagar,1,4,1.26
8,Weekend,Sunny,Madhapur,1,8,1.47
2,Weekend,Rainy,Banjara Hills,0,8,1.51
1,Weekday,Sunny,Banjara Hills,1,6,1.62
12,Weekday,Rainy,Hitech City,1,14,2.44
14,Weekend,Sunny,Dilsukhnagar,0,7,1.66
15,Weekend,Sunny,Dilsukhnagar,0,4,1.21
23,Weekend,Sunny,Kukatpally,1,7,1.68
2,Weekend,Rainy,Hitech City,1,10,1.83
17,Weekend,Sunny,Madhapur,0,5,1.34
7,Weekday,Rainy,Banjara Hills,1,10,2.26
12,Weekend,Windy,Kukatpally,1,7,1.64
2,Weekend,Sunny,Madhapur,0,2,0.98
8,Weekday,Windy,Hitech City,0,6,1.45
21,Weekday,Windy,Hitech City,0,5,1.32
11,Weekday,Rainy,Kukatpally,0,6,1.59
0,Weekend,Cloudy,Banjara Hills,0,6,1.77
2,Weekday,Windy,Banjara Hills,1,6,1.56
0,Weekday,Rainy,Hitech City,1,8,1.62
16,Weekend,Cloudy,Madhapur,0,4,1.36
19,Weekday,Rainy,Madhapur,0,9,1.93
19,Weekday,Sunny,Kukatpally,1,9,1.97
10,Weekday,Windy,Madhapur,1,8,1.55
6,Weekend,Sunny,Hitech City,0,3,1.19
2,Weekday,Rainy,Banjara Hills,0,7,1.55
20,Weekend,Sunny,Banjara Hills,1,12,1.87
15,Weekday,Windy,Hitech City,0,2,0.97
16,Weekend,Sunny,Dilsukhnagar,1,4,1.14
22,Weekend,Sunny,Madhapur,0,5,1.18
7,Weekend,Rainy,Banjara Hills,1,12,2.19
3,Weekend,Windy,Kukatpally,1,7,1.74
0,Weekend,Cloudy,Banjara Hills,1,9,2.46
20,Weekend,Rainy,Hitech City,1,13,1.83
7,Weekday,Cloudy,Dilsukhnagar,1,7,1.53
15,Weekend,Cloudy,Hitech City,0,6,1.62
17,Weekday,Cloudy,Kukatpally,0,1,1.01
11,Weekend,Sunny,Madhapur,1,6,1.59
14,Weekend,Cloudy,Kukatpally,1,8,1.44
1,Weekend,Windy,Kukatpally,1,7,1.54
21,Weekend,Windy,Madhapur,1,9,2.16
14,Weekday,Rainy,Kukatpally,0,8,1.6
8,Weekday,Rainy,Dilsukhnagar,0,7,1.78
12,Weekend,Windy,Hitech City,1,12,2.31
23,Weekday,Windy,Hitech City,0,3,1.38
17,Weekend,Sunny,Dilsukhnagar,1,7,1.76
14,Weekend,Windy,Hitech City,0,9,1.9
7,Weekend,Windy,Dilsukhnagar,0,4,1.12
2,Weekday,Windy,Banjara Hills,1,5,1.14
19,Weekend,Rainy,Banjara Hills,0,12,2.18
20,Weekday,Cloudy,Banjara Hills,0,7,1.48
7,Weekday,Rainy,Banjara Hills,0,7,1.51
